x,y,forcing,solution,residual
0.6135923151542565,0,0.29594473982304292,-0.024519632010080759,-2.1948742823241219e-10
0.63813600776042678,0,0.16684833193400778,-0.023096988312782171,-9.9804220443644454e-11
0.66267970036659696,0,0.013896938102724285,-0.020786740307563639,-4.8716251865865701e-10
0.68722339297276724,0,-0.11690451159278352,-0.017677669529663695,8.5566817520366101e-11
0.71176708557893753,0,-0.18801046812520633,-0.013889255825490051,-2.4638874274174327e-10
0.73631077818510771,0,-0.18667854628966285,-0.0095670858091272595,-4.4521819564380394e-10
0.76085447079127799,0,-0.12778633598359551,-0.00487725805040321,-1.5894008331684972e-11
0.78539816339744828,0,-0.042515598023514123,9.6182039626912716e-19,-7.2650711835375859e-11
0.80994185600361857,0,0.039513443657493735,0.0048772580504032161,-4.1379291659815465e-10
0.83448554860978885,0,0.10370400932821525,0.0095670858091272577,7.3085287821683664e-11
0.85902924121595903,0,0.15196135644753342,0.013889255825490065,-6.3855060128403807e-11
0.88357293382212931,0,0.19256072067969754,0.017677669529663688,3.1425528845829831e-11
0.9081166264282996,0,0.22634811567094215,0.020786740307563646,1.9266210848911669e-10
0.93266031903446978,0,0.23965136181826216,0.023096988312782174,1.2973502827584582e-10
0.95720401164064006,0,0.20993826577342989,0.024519632010080773,-1.0239364911512894e-10
0.98174770424681035,0,0.12170302890106943,0.025000000000000015,3.2675728789399727e-10
1.0062913968529805,0,-0.017405896174960883,0.024519632010080779,1.2734110987899783e-10
1.0308350894591509,0,-0.17170987216497308,0.023096988312782184,-3.6440600537090972e-10
1.0553787820653211,0,-0.28950472590014892,0.020786740307563646,-9.2820140462634981e-11
1.0799224746714913,0,-0.32744363649471264,0.017677669529663719,1.5894185967368912e-10
1.1044661672776617,0,-0.27437182250133874,0.013889255825490072,1.8986312522173421e-10
1.1290098598838318,0,-0.16033709384758241,0.0095670858091272768,-3.4780919810906141e-10
1.1535535524900022,0,-0.043688045490075017,0.0048772580504032031,-1.1016215717418731e-11
1.1780972450961724,0,0.018686364132365463,1.5197912236377975e-17,-1.1722230477961837e-10
1.2026409377023426,0,0.0026440378759716721,-0.0048772580504031771,6.4487637452259605e-11
1.227184630308513,0,-0.067929769888619207,-0.0095670858091272439,-3.7104763705997357e-12
1.2517283229146832,0,-0.13160901893563087,-0.013889255825490046,-5.5677185084590519e-11
1.2762720155208536,0,-0.12149412612558555,-0.017677669529663688,-9.0487589643473143e-11
1.3008157081270237,0,-0.0021855318354455644,-0.020786740307563625,-1.8715629046539561e-10
1.3253594007331939,0,0.20877966013259133,-0.023096988312782157,4.0154518599067046e-11
